Sentence #,Word,POS,Tag 
Sentence: 466,with,ADP,O
Sentence: 466,life,NOUN,O
Sentence: 466,for,ADP,O
Sentence: 466,the,DET,O
Sentence: 466,day,NOUN,O
Sentence: 466,.,PUNCT,O
Sentence: 467,yogasanam,INTJ,BE
Sentence: 467,relax,VERB,BF
Sentence: 467,ans,PROPN,O
Sentence: 467,calm,ADJ,BF
Sentence: 468,push,NOUN,BE
Sentence: 468,ups,NOUN,IE
Sentence: 468,and,CCONJ,IE
Sentence: 468,dumbless,NOUN,IE
Sentence: 468,workout,NOUN,IE
Sentence: 468,make,VERB,O
Sentence: 468,me,PRON,O
Sentence: 468,feel,VERB,O
Sentence: 468,healthy,ADJ,BF
Sentence: 469,i,PRON,O
Sentence: 469,will,VERB,O
Sentence: 469,do,AUX,O
Sentence: 469,yoga,NOUN,BE
Sentence: 469,i,PRON,O
Sentence: 469,feel,VERB,O
Sentence: 469,fresh,ADJ,BF
Sentence: 469,after,ADP,O
Sentence: 469,my,DET,O
Sentence: 469,workout,NOUN,O
Sentence: 469,.,PUNCT,O
Sentence: 470,i,PRON,O
Sentence: 470,used,VERB,O
Sentence: 470,to,PART,O
Sentence: 470,swim,VERB,BE
Sentence: 470,in,ADP,O
Sentence: 470,the,DET,O
Sentence: 470,early,ADJ,O
Sentence: 470,morning,NOUN,O
Sentence: 470,it,PRON,O
Sentence: 470,was,AUX,O
Sentence: 470,energetic,ADJ,BF
Sentence: 470,for,ADP,O
Sentence: 470,me,PRON,O
Sentence: 470,.,PUNCT,O
Sentence: 471,I,PRON,O
Sentence: 471,regularly,ADV,O
Sentence: 471,first,ADJ,O
Sentence: 471,workout,NOUN,O
Sentence: 471,is,AUX,O
Sentence: 471,walking,VERB,BE
Sentence: 471,I,PRON,O
Sentence: 471,fell,VERB,O
Sentence: 471,very,ADV,O
Sentence: 471,refresh,NOUN,BF
Sentence: 471,of,ADP,O
Sentence: 471,my,DET,O
Sentence: 471,body,NOUN,O
Sentence: 471,and,CCONJ,O
Sentence: 471,mind,NOUN,O
Sentence: 471,.,PUNCT,O
Sentence: 472,I,PRON,O
Sentence: 472,regularly,ADV,O
Sentence: 472,second,ADJ,O
Sentence: 472,workout,NOUN,O
Sentence: 472,is,AUX,O
Sentence: 472,Skipping,PROPN,BE
Sentence: 472,I,PRON,O
Sentence: 472,fell,VERB,O
Sentence: 472,very,ADV,O
Sentence: 472,refresh,ADJ,BF
Sentence: 473,i,PRON,O
Sentence: 473,will,VERB,O
Sentence: 473,do,AUX,O
Sentence: 473,running,VERB,BE
Sentence: 473,it,PRON,O
Sentence: 473,makes,VERB,O
Sentence: 473,me,PRON,O
Sentence: 473,energetic,ADJ,BF
Sentence: 474,i,PRON,O
Sentence: 474,will,VERB,O
Sentence: 474,do,AUX,O
Sentence: 474,swimming,NOUN,BE
Sentence: 474,i,PRON,O
Sentence: 474,feel,VERB,O
Sentence: 474,fresh,ADJ,BF
Sentence: 474,.,PUNCT,O
Sentence: 475,FIRST,ADV,O
Sentence: 475,WORK,VERB,O
Sentence: 475,OUT,ADP,O
Sentence: 475,RUNNING,NOUN,BE
Sentence: 475,I,PRON,O
Sentence: 475,AM,VERB,O
Sentence: 475,HARD,ADJ,BF
Sentence: 475,TO,PART,O
Sentence: 475,WORK,VERB,O
Sentence: 475,OUT,ADP,O
Sentence: 476,SECOND,ADJ,O
Sentence: 476,WORKOUT,NOUN,O
Sentence: 476,FOR,ADP,O
Sentence: 476,dumbell,NOUN,BE
Sentence: 476,squats,NOUN,IE
Sentence: 476,I,PRON,O
Sentence: 476,AM,VERB,O
Sentence: 476,SPEND,PROPN,BF
Sentence: 476,MORE,ADJ,IF
Sentence: 476,TIME,NOUN,IF
Sentence: 477,I,PRON,O
Sentence: 477,lifted,VERB,BE
Sentence: 477,for,ADP,O
Sentence: 477,20,NUM,O
Sentence: 477,minutes,NOUN,O
Sentence: 477,strong,ADJ,BF
Sentence: 477,and,CCONJ,O
Sentence: 477,happy,ADJ,BF
Sentence: 478,I,PRON,O
Sentence: 478,ran,VERB,BE
Sentence: 478,for,ADP,O
Sentence: 478,30,NUM,O
Sentence: 478,minutes,NOUN,O
Sentence: 478,tired,VERB,BF
Sentence: 478,by,ADP,O
Sentence: 478,proud,ADJ,BF
Sentence: 479,I,PRON,O
Sentence: 479,ran,VERB,BE
Sentence: 479,three,NUM,O
Sentence: 479,miles,NOUN,O
Sentence: 479,.,PUNCT,O
Sentence: 479,I,PRON,O
Sentence: 479,felt,VERB,O
Sentence: 479,so,ADV,O
Sentence: 479,out,SCONJ,BF
Sentence: 479,of,ADP,IF
Sentence: 479,breath,NOUN,IF
Sentence: 479,!,PUNCT,O
Sentence: 480,I,PRON,O
Sentence: 480,attended,VERB,O
Sentence: 480,a,DET,O
Sentence: 480,45,NUM,O
Sentence: 480,minute,NOUN,O
Sentence: 480,spin,NOUN,BE
Sentence: 480,class,NOUN,IE
Sentence: 480,.,PUNCT,O
Sentence: 480,I,PRON,O
Sentence: 480,felt,VERB,O
Sentence: 480,pumped,VERB,BF
Sentence: 480,up,ADP,IF
Sentence: 480,and,CCONJ,O
Sentence: 480,had,AUX,O
Sentence: 480,fun,NOUN,BF
Sentence: 480,!,PUNCT,O
Sentence: 481,I,PRON,O
Sentence: 481,just,ADV,O
Sentence: 481,rode,VERB,BE
Sentence: 481,a,DET,IE
Sentence: 481,bike,NOUN,IE
Sentence: 481,for,ADP,O
Sentence: 481,30,NUM,O
Sentence: 481,minutes,NOUN,O
Sentence: 481,My,DET,O
Sentence: 481,legs,NOUN,O
Sentence: 481,feel,VERB,O
Sentence: 481,like,SCONJ,BF
Sentence: 481,noodles,NOUN,IF
Sentence: 482,I,PRON,O
Sentence: 482,just,ADV,O
Sentence: 482,finished,VERB,O
Sentence: 482,an,DET,O
Sentence: 482,hour,NOUN,O
Sentence: 482,swim,NOUN,BE
Sentence: 482, ,SPACE,O
Sentence: 482,I,PRON,O
Sentence: 482,feel,VERB,O
Sentence: 482,water,NOUN,BF
Sentence: 482,logged,VERB,IF
Sentence: 483,I,PRON,O
Sentence: 483,lifted,VERB,O
Sentence: 483,four,NUM,O
Sentence: 483,sets,NOUN,O
Sentence: 483,of,ADP,O
Sentence: 483,shoulder,NOUN,BE
Sentence: 483,press,NOUN,IE
Sentence: 483,at,ADP,O
Sentence: 483,the,DET,O
Sentence: 483,gym,NOUN,O
Sentence: 483,today,NOUN,O
Sentence: 483,.,PUNCT,O
Sentence: 483,I,PRON,O
Sentence: 483,felt,VERB,O
Sentence: 483,great,ADJ,BF
Sentence: 483,during,ADP,O
Sentence: 483,the,DET,O
Sentence: 483,workout,NOUN,O
Sentence: 483,and,CCONJ,O
Sentence: 483,sore,ADJ,BF
Sentence: 483,afterwards,ADV,O
Sentence: 483,.,PUNCT,O
Sentence: 484,I,PRON,O
Sentence: 484,ran,VERB,BE
Sentence: 484,for,ADP,O
Sentence: 484,4,NUM,O
Sentence: 484,and,CCONJ,O
Sentence: 484,a,DET,O
Sentence: 484,half,NOUN,O
Sentence: 484,miles,NOUN,O
Sentence: 484,today,NOUN,O
Sentence: 484,.,PUNCT,O
Sentence: 484,I,PRON,O
Sentence: 484,was,AUX,O
Sentence: 484,exhausted,VERB,BF
Sentence: 484,after,ADP,O
Sentence: 484,the,DET,O
Sentence: 484,run,NOUN,O
Sentence: 484,but,CCONJ,O
Sentence: 484,felt,VERB,O
Sentence: 484,great,ADJ,BF
Sentence: 484,.,PUNCT,O
Sentence: 485,I,PRON,O
Sentence: 485,just,ADV,O
Sentence: 485,ran,VERB,BE
Sentence: 485,9,NUM,O
Sentence: 485,miles,NOUN,O
Sentence: 485,on,ADP,O
Sentence: 485,the,DET,O
Sentence: 485,trail,NOUN,O
Sentence: 485,.,PUNCT,O
Sentence: 485,My,DET,O
Sentence: 485,feet,NOUN,O
Sentence: 485,are,AUX,O
Sentence: 485,a,DET,O
Sentence: 485,little,ADJ,O
Sentence: 485,tired,ADJ,BF
Sentence: 485,",",PUNCT,O
Sentence: 485,but,CCONJ,O
Sentence: 485,my,DET,O
Sentence: 485,calves,NOUN,O
Sentence: 485,are,AUX,O
Sentence: 485,shot,VERB,BF
Sentence: 485,!,PUNCT,O
Sentence: 486,I,PRON,O
Sentence: 486,lifted,VERB,BE
Sentence: 486,weights,NOUN,IE
Sentence: 486,for,ADP,O
Sentence: 486,30,NUM,O
Sentence: 486,minutes,NOUN,O
Sentence: 486,.,PUNCT,O
Sentence: 486,My,DET,O
Sentence: 486,arms,NOUN,O
Sentence: 486,are,AUX,O
Sentence: 486,a,DET,O
Sentence: 486,little,ADJ,O
Sentence: 486,sore,ADJ,BF
Sentence: 486,",",PUNCT,O
Sentence: 486,but,CCONJ,O
Sentence: 486,overall,ADV,O
Sentence: 486,I,PRON,O
Sentence: 486,feel,VERB,O
Sentence: 486,pretty,ADV,O
Sentence: 486,good,ADJ,BF
Sentence: 486,.,PUNCT,O
Sentence: 487,I,PRON,O
Sentence: 487,took,VERB,O
Sentence: 487,a,DET,O
Sentence: 487,Zumba,PROPN,BE
Sentence: 487,class,NOUN,IE
Sentence: 487,this,DET,O
Sentence: 487,afternoon,NOUN,O
Sentence: 487,at,ADP,O
Sentence: 487,a,DET,O
Sentence: 487,studio,NOUN,O
Sentence: 487,.,PUNCT,O
Sentence: 487, ,SPACE,O
Sentence: 487,I,PRON,O
Sentence: 487,felt,VERB,O
Sentence: 487,extremely,ADV,O
Sentence: 487,tired,ADJ,BF
Sentence: 487,but,CCONJ,O
Sentence: 487,",",PUNCT,O
Sentence: 487,I,PRON,O
Sentence: 487,felt,VERB,O
Sentence: 487,good,ADJ,BF
Sentence: 487,afterwards,ADV,O
Sentence: 487,.,PUNCT,O
Sentence: 488,I,PRON,O
Sentence: 488,went,VERB,O
Sentence: 488,on,ADP,O
Sentence: 488,the,DET,O
Sentence: 488,treadmill,NOUN,BE
Sentence: 488,at,ADP,O
Sentence: 488,the,DET,O
Sentence: 488,gym,NOUN,O
Sentence: 488,.,PUNCT,O
Sentence: 488, ,SPACE,O
Sentence: 488,I,PRON,O
Sentence: 488,felt,VERB,O
Sentence: 488,calm,ADJ,BF
Sentence: 488,but,CCONJ,O
Sentence: 488,",",PUNCT,O
Sentence: 488,tired,ADJ,BF
Sentence: 488,after,ADP,O
Sentence: 488,walking,VERB,O
Sentence: 488,all,DET,O
Sentence: 488,those,DET,O
Sentence: 488,steps,NOUN,O
Sentence: 488,.,PUNCT,O
Sentence: 489,I,PRON,O
Sentence: 489,went,VERB,O
Sentence: 489,on,ADP,O
Sentence: 489,a,DET,O
Sentence: 489,5k,NUM,O
Sentence: 489,run,NOUN,BE
Sentence: 489,it,PRON,O
Sentence: 489,was,AUX,O
Sentence: 489,refreshing,VERB,BF
Sentence: 490,I,PRON,O
Sentence: 490,did,AUX,O
Sentence: 490,20,NUM,O
Sentence: 490,pushups,NOUN,BE
Sentence: 490,My,DET,O
Sentence: 490,arms,NOUN,O
Sentence: 490,felt,VERB,O
Sentence: 490,weak,ADJ,BF
Sentence: 491,I,PRON,O
Sentence: 491,did,AUX,O
Sentence: 491,a,DET,O
Sentence: 491,20,NUM,O
Sentence: 491,minute,NOUN,O
Sentence: 491,cardio,NOUN,BE
Sentence: 491,dvd,NOUN,IE
Sentence: 491,.,PUNCT,O
Sentence: 491,I,PRON,O
Sentence: 491,felt,VERB,O
Sentence: 491,energized,ADJ,BF
Sentence: 491,afterwards,ADV,O
Sentence: 491,.,PUNCT,O
Sentence: 492,I,PRON,O
Sentence: 492,did,AUX,O
Sentence: 492,a,DET,O
Sentence: 492,kickboxing,NOUN,BE
Sentence: 492,class,NOUN,IE
Sentence: 492,today,NOUN,O
Sentence: 492,.,PUNCT,O
Sentence: 492,I,PRON,O
Sentence: 492,felt,VERB,O
Sentence: 492,tough,ADJ,BF
Sentence: 492,after,ADP,O
Sentence: 492,my,DET,O
Sentence: 492,workout,NOUN,O
Sentence: 492,.,PUNCT,O
Sentence: 493,run,VERB,BE
Sentence: 493,three,NUM,O
Sentence: 493,miles,NOUN,O
Sentence: 493,on,ADP,O
Sentence: 493,track,NOUN,O
Sentence: 493,Terrible,ADJ,BF
Sentence: 494,zumba,PROPN,BE
Sentence: 494,dance,PROPN,IE
Sentence: 494,at,ADP,O
Sentence: 494,gym,PROPN,O
Sentence: 494,tired,ADJ,BF
Sentence: 494,and,CCONJ,O
Sentence: 494,drained,VERB,BF
Sentence: 495,early,ADJ,O
Sentence: 495,morning,NOUN,O
Sentence: 495,first,ADV,O
Sentence: 495,warmup,PROPN,BE
Sentence: 495,its,DET,O
Sentence: 495,hardly,ADV,BF
Sentence: 495,pain,NOUN,IF
Sentence: 496,second,ADV,O
Sentence: 496,do,AUX,O
Sentence: 496,that,DET,O
Sentence: 496,squad,NOUN,O
Sentence: 496,of,ADP,O
Sentence: 496,pullups,NOUN,BE
Sentence: 496,its,DET,O
Sentence: 496,very,ADV,O
Sentence: 496,excitement,NOUN,BF
Sentence: 496,more,ADJ,O
Sentence: 496,than,SCONJ,O
Sentence: 496,first,ADJ,O
Sentence: 496,exercise,NOUN,O
Sentence: 497,I,PRON,O
Sentence: 497,DID,VERB,O
Sentence: 497,5,NUM,O
Sentence: 497,SETS,NOUN,O
Sentence: 497,OF,ADP,O
Sentence: 497,25,NUM,O
Sentence: 497,SQUATS,NOUN,BE
Sentence: 497,MY,DET,O
Sentence: 497,LEG,PROPN,O
Sentence: 497,MUSCLES,NOUN,O
Sentence: 497,ARE,VERB,O
Sentence: 497,TREMBLING,VERB,BF
Sentence: 497,AND,CCONJ,O
Sentence: 497,TIRED,ADJ,BF
Sentence: 498,I,PRON,O
Sentence: 498,JOGGED,VERB,BE
Sentence: 498,3.5,NUM,O
Sentence: 498,MILES,NOUN,O
Sentence: 498,THIS,DET,O
Sentence: 498,AFTERNOON,NOUN,O
Sentence: 498,I,PRON,O
Sentence: 498,FEEL,VERB,O
Sentence: 498,ENERGIZED,PROPN,BF
Sentence: 498,AND,CCONJ,O
Sentence: 498,HUNGRY,PROPN,BF
Sentence: 498,NOW,ADV,O
Sentence: 499,I,PRON,O
Sentence: 499,lifted,VERB,BE
Sentence: 499,weighs,NOUN,O
Sentence: 499,for,ADP,O
Sentence: 499,an,DET,O
Sentence: 499,hour,NOUN,O
Sentence: 499,I,PRON,O
Sentence: 499,felt,VERB,O
Sentence: 499,really,ADV,O
Sentence: 499,spent,VERB,BF
Sentence: 499,and,CCONJ,O
Sentence: 499,needed,VERB,O
Sentence: 499,to,PART,O
Sentence: 499,relax,VERB,O
Sentence: 500,I,PRON,O
Sentence: 500,did,AUX,O
Sentence: 500,300,NUM,O
Sentence: 500,crunches,NOUN,BE
Sentence: 500,My,DET,O
Sentence: 500,abs,NOUN,O
Sentence: 500,felt,VERB,O
Sentence: 500,like,SCONJ,O
Sentence: 500,they,PRON,O
Sentence: 500,were,AUX,O
Sentence: 500,on,ADP,BF
Sentence: 500,fire,NOUN,IF
Sentence: 501,i,PRON,O
Sentence: 501,did,AUX,O
Sentence: 501,a,DET,O
Sentence: 501,hot,ADJ,O
Sentence: 501,yoga,NOUN,BE
Sentence: 501,class,NOUN,O
Sentence: 501,i,PRON,O
Sentence: 501,felt,VERB,O
Sentence: 501,tired,ADJ,BF
Sentence: 502,i,PRON,O
Sentence: 502,went,VERB,O
Sentence: 502,cycling,VERB,BE
Sentence: 502,along,ADP,O
Sentence: 502,the,DET,O
Sentence: 502,river,NOUN,O
Sentence: 502,i,PRON,O
Sentence: 502,felt,VERB,O
Sentence: 502,energized,ADJ,BF
Sentence: 503,I,PRON,O
Sentence: 503,rode,VERB,O
Sentence: 503,my,DET,O
Sentence: 503,bike,NOUN,BE
Sentence: 503,for,ADP,O
Sentence: 503,2,NUM,O
Sentence: 503,miles,NOUN,O
Sentence: 503,today,NOUN,O
Sentence: 503,my,DET,O
Sentence: 503,legs,NOUN,O
Sentence: 503,were,AUX,O
Sentence: 503,a,DET,O
Sentence: 503,little,ADJ,O
Sentence: 503,sore,ADJ,BF
Sentence: 504,I,PRON,O
Sentence: 504,walked,VERB,BE
Sentence: 504,for,ADP,O
Sentence: 504,a,DET,O
Sentence: 504,mile,NOUN,O
Sentence: 504,today,NOUN,O
Sentence: 504,I,PRON,O
Sentence: 504,felt,VERB,O
Sentence: 504,good,ADJ,BF
Sentence: 505,I,PRON,O
Sentence: 505,did,AUX,O
Sentence: 505,40,NUM,O
Sentence: 505,sit,NOUN,BE
Sentence: 505,-,PUNCT,IE
Sentence: 505,ups,NOUN,IE
Sentence: 505,.,PUNCT,O
Sentence: 505,I,PRON,O
Sentence: 505,felt,VERB,O
Sentence: 505,light,NOUN,BF
Sentence: 505,-,PUNCT,IE
Sentence: 505,headed,VERB,IF
Sentence: 505,.,PUNCT,O
Sentence: 506,I,PRON,O
Sentence: 506,did,AUX,O
Sentence: 506,250,NUM,O
Sentence: 506,jumping,NOUN,BE
Sentence: 506,jacks,NOUN,IE
Sentence: 506,in,ADP,O
Sentence: 506,a,DET,O
Sentence: 506,few,ADJ,O
Sentence: 506,minutes,NOUN,O
Sentence: 506,I,PRON,O
Sentence: 506,felt,VERB,O
Sentence: 506,invigorated,VERB,BF
Sentence: 506,.,PUNCT,O
Sentence: 507,I,PRON,O
Sentence: 507,just,ADV,O
Sentence: 507,rode,VERB,BE
Sentence: 507,10,NUM,O
Sentence: 507,miles,NOUN,O
Sentence: 507,on,ADP,O
Sentence: 507,my,DET,O
Sentence: 507,bike,NOUN,O
Sentence: 507,.,PUNCT,O
Sentence: 507,I,PRON,O
Sentence: 507,felt,VERB,O
Sentence: 507,alive,ADJ,BF
Sentence: 507,afterwards,ADV,O
Sentence: 508,I,PRON,O
Sentence: 508,did,AUX,O
Sentence: 508,100,NUM,O
Sentence: 508,crunches,NOUN,BE
Sentence: 508,in,ADP,O
Sentence: 508,5,NUM,O
Sentence: 508,minuets,NOUN,O
Sentence: 508,.,PUNCT,O
Sentence: 508,I,PRON,O
Sentence: 508,felt,VERB,O
Sentence: 508,like,SCONJ,O
Sentence: 508,my,DET,O
Sentence: 508,abs,NOUN,O
Sentence: 508,were,AUX,O
Sentence: 508,on,ADP,BF
Sentence: 508,fire,NOUN,IF
Sentence: 508,.,PUNCT,O
Sentence: 509,I,PRON,O
Sentence: 509,ran,VERB,BE
Sentence: 509,a,DET,O
Sentence: 509,9,NUM,O
Sentence: 509,mile,NOUN,O
Sentence: 509,race,NOUN,O
Sentence: 509,today,NOUN,O
Sentence: 509,.,PUNCT,O
Sentence: 509,It,PRON,O
Sentence: 509,felt,VERB,O
Sentence: 509,good,ADJ,BF
Sentence: 509,.,PUNCT,O
Sentence: 510,I,PRON,O
Sentence: 510,jumped,VERB,BE
Sentence: 510,on,ADP,O
Sentence: 510,the,DET,O
Sentence: 510,trampoline,NOUN,O
Sentence: 510,for,ADP,O
Sentence: 510,20,NUM,O
Sentence: 510,minutes,NOUN,O
Sentence: 510,.,PUNCT,O
Sentence: 510,I,PRON,O
Sentence: 510,felt,VERB,O
Sentence: 510,good,ADJ,BF
Sentence: 510,.,PUNCT,O
Sentence: 511,I,PRON,O
Sentence: 511,just,ADV,O
Sentence: 511,boxed,VERB,BE
Sentence: 511,4,NUM,O
Sentence: 511,rounds,NOUN,O
Sentence: 511,on,ADP,O
Sentence: 511,the,DET,O
Sentence: 511,heavy,ADJ,O
Sentence: 511,bag,NOUN,O
Sentence: 511,I,PRON,O
Sentence: 511,felt,VERB,O
Sentence: 511,great,ADJ,BF
Sentence: 511,afterwards,ADV,O
Sentence: 512,I,PRON,O
Sentence: 512,just,ADV,O
Sentence: 512,ran,VERB,BE
Sentence: 512,a,DET,O
Sentence: 512,mile,NOUN,O
Sentence: 512,on,ADP,O
Sentence: 512,the,DET,O
Sentence: 512,treadmill,NOUN,O
Sentence: 512,I,PRON,O
Sentence: 512,feel,VERB,O
Sentence: 512,tired,ADJ,BF
Sentence: 512,afterwards,ADV,O
Sentence: 512,.,PUNCT,O
Sentence: 513,I,PRON,O
Sentence: 513,waiked,VERB,BE
Sentence: 513,9,NUM,O
Sentence: 513,holes,NOUN,O
Sentence: 513,I,PRON,O
Sentence: 513,felt,VERB,O
Sentence: 513,fine,ADJ,BF
Sentence: 514,I,PRON,O
Sentence: 514,walked,VERB,BE
Sentence: 514,18,NUM,O
Sentence: 514,holes,NOUN,O
Sentence: 514,I,PRON,O
Sentence: 514,was,AUX,O
Sentence: 514,tired,ADJ,BF
Sentence: 515,I,PRON,O
Sentence: 515,did,AUX,O
Sentence: 515,30,NUM,O
Sentence: 515,push,NOUN,BE
Sentence: 515,ups,NOUN,IE
Sentence: 515,at,ADP,O
Sentence: 515,home,NOUN,O
Sentence: 515,I,PRON,O
Sentence: 515,was,AUX,O
Sentence: 515,really,ADV,O
Sentence: 515,exhausted,VERB,BF
Sentence: 516,I,PRON,O
Sentence: 516,just,ADV,O
Sentence: 516,ride,VERB,BE
Sentence: 516,my,DET,IE
Sentence: 516,bicycle,NOUN,IE
Sentence: 516,for,ADP,O
Sentence: 516,10,NUM,O
Sentence: 516,miles,NOUN,O
Sentence: 516,my,DET,IE
Sentence: 516,legs,NOUN,O
Sentence: 516,are,AUX,O
Sentence: 516,shaking,VERB,BF
Sentence: 517,I,PRON,O
Sentence: 517,just,ADV,O
Sentence: 517,did,AUX,O
Sentence: 517,ten,NUM,O
Sentence: 517,push,NOUN,BE
Sentence: 517,ups,NOUN,IE
Sentence: 517,.,PUNCT,O
Sentence: 517,It,PRON,O
Sentence: 517,was,AUX,O
Sentence: 517,rough,ADJ,BF
Sentence: 517,",",PUNCT,O
Sentence: 517,but,CCONJ,O
Sentence: 517,tolerable,ADJ,BF
Sentence: 517,.,PUNCT,O
Sentence: 518,I,PRON,O
Sentence: 518,just,ADV,O
Sentence: 518,walked,VERB,BE
Sentence: 518,in,ADP,O
Sentence: 518,place,NOUN,O
Sentence: 518,for,ADP,O
Sentence: 518,an,DET,O
Sentence: 518,hour,NOUN,O
Sentence: 518,.,PUNCT,O
Sentence: 518,It,PRON,O
Sentence: 518,was,AUX,O
Sentence: 518,easy,ADJ,O
Sentence: 518,and,CCONJ,O
Sentence: 518,pleasant,ADJ,BF
Sentence: 518,.,PUNCT,O
Sentence: 519,I,PRON,O
Sentence: 519,completed,VERB,O
Sentence: 519,5,NUM,O
Sentence: 519,miles,NOUN,O
Sentence: 519,while,SCONJ,O
Sentence: 519,on,ADP,O
Sentence: 519,the,DET,O
Sentence: 519,treadmill,NOUN,BE
Sentence: 519,for,ADP,O
Sentence: 519,90,NUM,O
Sentence: 519,minutes,NOUN,O
Sentence: 519,today,NOUN,O
Sentence: 519,.,PUNCT,O
Sentence: 519,It,PRON,O
Sentence: 519,was,AUX,O
Sentence: 519,great,ADJ,BF
Sentence: 519,and,CCONJ,O
Sentence: 519,I,PRON,O
Sentence: 519,now,ADV,O
Sentence: 519,have,AUX,O
Sentence: 519,more,ADJ,BF
Sentence: 519,energy,NOUN,IF
Sentence: 519,!,PUNCT,O
Sentence: 520,I,PRON,O
Sentence: 520,spent,VERB,O
Sentence: 520,45,NUM,O
Sentence: 520,minutes,NOUN,O
Sentence: 520,lifting,VERB,BE
Sentence: 520,weights,NOUN,IE
Sentence: 520,this,DET,O
Sentence: 520,morning,NOUN,O
Sentence: 520,.,PUNCT,O
Sentence: 520,I,PRON,O
Sentence: 520,'m,AUX,O
Sentence: 520,tired,ADJ,BF
Sentence: 520,am,AUX,O
Sentence: 520,keeping,VERB,O
Sentence: 520,my,DET,O
Sentence: 520,promise,NOUN,O
Sentence: 520,to,PART,O
Sentence: 520,lift,VERB,O
Sentence: 520,weights,NOUN,IE
Sentence: 520,once,ADV,O
Sentence: 520,per,ADP,O
Sentence: 520,week,NOUN,O
Sentence: 520,.,PUNCT,O
Sentence: 521,I,PRON,O
Sentence: 521,ran,VERB,BE
Sentence: 521,30,NUM,O
Sentence: 521,minutes,NOUN,O
Sentence: 521,on,ADP,O
Sentence: 521,the,DET,O
Sentence: 521,treadmill,NOUN,O
Sentence: 521,I,PRON,O
Sentence: 521,felt,VERB,O
Sentence: 521,exhausted,ADJ,BF
Sentence: 521,.,PUNCT,O
Sentence: 522,I,PRON,O
Sentence: 522,used,VERB,O
Sentence: 522,the,DET,O
Sentence: 522,strength,NOUN,BE
Sentence: 522,machines,NOUN,IE
Sentence: 522,for,ADP,O
Sentence: 522,30,NUM,O
Sentence: 522,minutes,NOUN,O
Sentence: 522,.,PUNCT,O
Sentence: 522,My,DET,O
Sentence: 522,muscles,NOUN,O
Sentence: 522,were,AUX,O
Sentence: 522,very,ADV,O
Sentence: 522,sore,ADJ,BF
Sentence: 522,.,PUNCT,O
Sentence: 523,I,PRON,O
Sentence: 523,walked,VERB,BE
Sentence: 523,for,ADP,O
Sentence: 523,thirty,NUM,O
Sentence: 523,minutes,NOUN,O
Sentence: 523,.,PUNCT,O
Sentence: 523,I,PRON,O
Sentence: 523,felt,VERB,O
Sentence: 523,refreshed,VERB,BF
Sentence: 523,and,CCONJ,O
Sentence: 523,invigorated,VERB,BF
Sentence: 523,.,PUNCT,O
Sentence: 524,I,PRON,O
Sentence: 524,swam,PROPN,BE
Sentence: 524,for,ADP,O
Sentence: 524,thirty,NUM,O
Sentence: 524,minutes,NOUN,O
Sentence: 524,.,PUNCT,O
Sentence: 524,I,PRON,O
Sentence: 524,felt,VERB,O
Sentence: 524,tired,ADJ,BF
Sentence: 524,and,CCONJ,O
Sentence: 524,worn,VERB,BF
Sentence: 524,out,ADP,IF
Sentence: 524,",",PUNCT,O
Sentence: 524,but,CCONJ,O
Sentence: 524,good,ADJ,BF
Sentence: 524,.,PUNCT,O
Sentence: 525,i,PRON,O
Sentence: 525,just,ADV,O
Sentence: 525,walked,VERB,BE
Sentence: 525,briskly,ADV,O
Sentence: 525,with,ADP,O
Sentence: 525,bags,NOUN,O
Sentence: 525,of,ADP,BF
Sentence: 525,groceries,NOUN,O
Sentence: 525,i,PRON,O
Sentence: 525,felt,VERB,O
Sentence: 525,out,SCONJ,BF
Sentence: 525,of,ADP,BF
Sentence: 525,breath,NOUN,IF
Sentence: 526,i,PRON,O
Sentence: 526,just,ADV,O
Sentence: 526,did,AUX,O
Sentence: 526,50,NUM,O
Sentence: 526,situps,NOUN,BE
Sentence: 526,i,PRON,O
Sentence: 526,feel,VERB,O
Sentence: 526,in,ADP,BF
Sentence: 526,pain,NOUN,IF
Sentence: 527,I,PRON,O
Sentence: 527,ran,VERB,BE
Sentence: 527,3,NUM,O
Sentence: 527,miles,NOUN,O
Sentence: 527,today,NOUN,O
Sentence: 527,.,PUNCT,O
Sentence: 527,I,PRON,O
Sentence: 527,felt,VERB,O
Sentence: 527,so,ADV,O
Sentence: 527,exhausted1,ADJ,O
Sentence: 528,I,PRON,O
Sentence: 528,lifted,VERB,BE
Sentence: 528,weights,NOUN,O
Sentence: 528,today,NOUN,O
Sentence: 528,.,PUNCT,O
Sentence: 528,I,PRON,O
Sentence: 528,felt,VERB,O
Sentence: 528,really,ADV,O
Sentence: 528,strong,ADJ,BF
Sentence: 528,.,PUNCT,O
Sentence: 529,I,PRON,O
Sentence: 529,rode,VERB,O
Sentence: 529,my,DET,O
Sentence: 529,bicycle,NOUN,BE
Sentence: 529,10,NUM,O
Sentence: 529,miles,NOUN,O
Sentence: 529,It,PRON,O
Sentence: 529,was,AUX,O
Sentence: 529,great,ADJ,BF
Sentence: 529,!,PUNCT,O
Sentence: 530,I,PRON,O
Sentence: 530,did,AUX,O
Sentence: 530,100,NUM,O
Sentence: 530,sit,VERB,BE
Sentence: 530,ups,NOUN,IE
Sentence: 530,at,ADP,O
Sentence: 530,the,DET,O
Sentence: 530,gym,NOUN,O
